Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1
Date	Time	GPS1 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	GPS2 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	Gyro	Water Speed F/A Spd. Knots	P/S Spd. Knots	PIR w/m^2	PSP w/m^2	TUV w/m^2	Rain Gauge Cond. Code	Inst. Precip. mm/hr	Accum. Precip. mm	Depth Feet	Meters	Fathoms	Fluorometer Reading Volts	Gain	DisOrgMat Reading Volts	Gain	SBTemp Degrees C	POSMV Lat	Dir	Lon	Dir	SOG Knots	COG Degrees T	Lat Dec. Deg.	Lon Dec. Deg.	POSMV Heading Degrees T	RM Young Barometer mb	Stbd RM Young Winds Rel. Wind Spd. Knots	Rel. Wind Dir. Degrees	True Wind Spd. Knots	True Wind Dir. Degrees	Port RM Young Met Air Temp. Degrees C	Rel. Humid. %	Baro. Press. mb	MicroTSG1 Temperature Degrees C	 Conductivity Seimens	 Salinity PSU	Turner C3 Primary Chl-a	 C3 Primary PE	 C3 Primary CDOM	 C3 Primary Temp C	Turner C3 Secondary Chl-a	 C3 Secondary PE	 C3 Secondary CDOM	 C3 Secondary Temp C	
02 June 2023	12:52:17	 6 13.8857 	 N 	   54 26.6797 	 W 	 9.2 	 90.9 	 +  6.2314 	 - 54.4447 	  6 13.8888 	 N 	   54 26.6795 	 W 	 9.3 	 91.8 	 +  6.2315 	 - 54.4447 	 96.32	0.0	0.0	410.3	829.6	401.8		0.0	0.0	104.3	31.8	17.4	0.00000	30X	0.00000	30X	28.0143	 6 13.8888 	 N 	   54 26.6795 	 W 	 9.3 	 91.8 	 +  6.2315 	 - 54.4447 	 95.50	1012.41	21.0	329.0	15.1	89.2	28.0	76.0	1011.0	28.3111	5.5313	34.2015					87.32	100.16	55.92	28.28	
02 June 2023	12:57:17	 6 13.8731 	 N 	   54 25.9009 	 W 	 9.2 	 90.7 	 +  6.2312 	 - 54.4317 	  6 13.8750 	 N 	   54 25.9013 	 W 	 9.4 	 90.8 	 +  6.2313 	 - 54.4317 	 96.13	0.0	0.0	406.6	691.8	370.0		0.0	0.0	92.1	28.1	15.4	0.01944	30X	0.00000	30X	28.0506	 6 13.8750 	 N 	   54 25.9013 	 W 	 9.4 	 90.8 	 +  6.2313 	 - 54.4317 	 95.30	1012.41	21.0	329.0	15.1	89.2	28.0	76.0	1012.0	28.3125	5.5153	34.0801									
02 June 2023	13:02:17	 6 13.7951 	 N 	   54 25.1629 	 W 	 9.0 	 101.8 	 +  6.2299 	 - 54.4194 	  6 13.7973 	 N 	   54 25.1604 	 W 	 8.8 	 101.9 	 +  6.2300 	 - 54.4193 	 107.97	0.0	0.0	415.3	350.6	247.2		0.0	0.0	133.6	40.7	22.3	0.02476	30X	0.00000	30X	28.0673	 6 13.7973 	 N 	   54 25.1604 	 W 	 8.8 	 101.9 	 +  6.2300 	 - 54.4193 	 107.20	1012.41	21.0	329.0	15.1	89.2	27.8	76.0	1012.0	28.3897	5.1982	31.6820	174.12	153.08	93.12	28.16					
02 June 2023	13:07:17	 6 13.6422 	 N 	   54 24.4345 	 W 	 8.8 	 102.2 	 +  6.2274 	 - 54.4072 	  6 13.6436 	 N 	   54 24.4340 	 W 	 8.7 	 101.9 	 +  6.2274 	 - 54.4072 	 108.12	0.0	0.0	420.0	364.0	247.7		0.0	0.0	119.7	36.5	19.9	0.00000	30X	0.00000	30X	28.1197	 6 13.6436 	 N 	   54 24.4340 	 W 	 8.7 	 101.9 	 +  6.2274 	 - 54.4072 	 107.40	1012.55	21.0	329.0	15.1	89.2	27.6	77.0	1012.0	28.3779	5.1997	31.7477					130.24	75.52	118.80	28.32	
02 June 2023	13:12:17	 6 13.4928 	 N 	   54 23.7126 	 W 	 8.7 	 101.3 	 +  6.2249 	 - 54.3952 	  6 13.4949 	 N 	   54 23.7119 	 W 	 8.9 	 101.9 	 +  6.2249 	 - 54.3952 	 108.26	0.0	0.0	419.1	737.0	431.2		0.0	0.0	117.4	35.8	19.6	0.00000	30X	0.00000	30X	28.3340	 6 13.4949 	 N 	   54 23.7119 	 W 	 8.9 	 101.9 	 +  6.2249 	 - 54.3952 	 107.40	1012.60	21.0	329.0	15.1	89.2	27.8	77.0	1012.0	28.5908	5.2038	31.7575									
02 June 2023	13:17:17	 6 13.3452 	 N 	   54 22.9952 	 W 	 8.7 	 101.3 	 +  6.2224 	 - 54.3833 	  6 13.3478 	 N 	   54 22.9936 	 W 	 8.5 	 102.2 	 +  6.2225 	 - 54.3832 	 108.05	0.0	0.0	423.2	618.6	354.5		0.0	0.0	107.3	32.7	17.9	0.00000	30X	0.00000	30X	28.2583	 6 13.3478 	 N 	   54 22.9936 	 W 	 8.5 	 102.2 	 +  6.2225 	 - 54.3832 	 107.40	1012.61	21.0	329.0	15.1	89.2	27.7	77.0	1012.0	28.5832	5.1969	31.6364	138.32	136.76	100.24	28.35	105.36	74.56	113.44	28.54	
02 June 2023	13:22:18	 6 13.1958 	 N 	   54 22.2782 	 W 	 8.7 	 102.4 	 +  6.2199 	 - 54.3713 	  6 13.1985 	 N 	   54 22.2783 	 W 	 8.9 	 101.2 	 +  6.2200 	 - 54.3713 	 107.87	0.0	0.0	429.1	526.2	319.1		0.0	0.0	89.8	27.4	15.0	0.04285	30X	0.00000	30X	28.1727	 6 13.1985 	 N 	   54 22.2783 	 W 	 8.9 	 101.2 	 +  6.2200 	 - 54.3713 	 107.10	1012.61	21.0	329.0	15.1	89.2	27.7	78.0	1012.0	28.4910	5.2147	31.8138									
02 June 2023	13:27:18	 6 13.0127 	 N 	   54 21.5638 	 W 	 8.8 	 108.3 	 +  6.2169 	 - 54.3594 	  6 13.0163 	 N 	   54 21.5662 	 W 	 8.9 	 108.4 	 +  6.2169 	 - 54.3594 	 112.40	0.0	0.0	431.8	553.5	330.8		0.0	0.0	84.3	25.7	14.1	0.00000	30X	0.00000	30X	28.1091	 6 13.0163 	 N 	   54 21.5662 	 W 	 8.9 	 108.4 	 +  6.2169 	 - 54.3594 	 111.30	1012.61	21.0	329.0	15.1	89.2	27.8	78.0	1012.0	28.4147	5.4791	33.6978									
02 June 2023	13:32:18	 6 12.7871 	 N 	   54 20.8619 	 W 	 8.7 	 108.3 	 +  6.2131 	 - 54.3477 	  6 12.7909 	 N 	   54 20.8618 	 W 	 8.9 	 106.1 	 +  6.2132 	 - 54.3477 	 111.53	0.0	0.0	430.1	572.7	335.4		0.0	0.0	82.4	25.1	13.7	0.00000	30X	0.00000	30X	28.0793	 6 12.7909 	 N 	   54 20.8618 	 W 	 8.9 	 106.1 	 +  6.2132 	 - 54.3477 	 110.90	1012.61	21.0	329.0	15.1	89.2	27.6	77.0	1012.0	28.3791	5.4712	33.6995									
02 June 2023	13:37:18	 6 12.5587 	 N 	   54 20.1616 	 W 	 8.7 	 108.6 	 +  6.2093 	 - 54.3360 	  6 12.5617 	 N 	   54 20.1619 	 W 	 8.6 	 108.9 	 +  6.2094 	 - 54.3360 	 112.29	0.0	0.0	429.8	635.6	379.7		0.0	0.0	88.0	26.8	14.7	0.00809	30X	0.00000	30X	28.0867	 6 12.5617 	 N 	   54 20.1619 	 W 	 8.6 	 108.9 	 +  6.2094 	 - 54.3360 	 111.80	1012.56	21.0	329.0	15.1	89.2	27.7	77.0	1012.0	28.3762	5.5212	34.0354									
02 June 2023	13:42:18	 6 12.3517 	 N 	   54 19.4569 	 W 	 8.8 	 106.5 	 +  6.2059 	 - 54.3243 	  6 12.3549 	 N 	   54 19.4582 	 W 	 8.8 	 106.9 	 +  6.2059 	 - 54.3243 	 110.25	0.0	0.0	430.9	508.4	312.4		0.0	0.0	90.1	27.4	15.0	0.01762	30X	0.00000	30X	28.1341	 6 12.3549 	 N 	   54 19.4582 	 W 	 8.8 	 106.9 	 +  6.2059 	 - 54.3243 	 109.40	1012.58	21.0	329.0	15.1	89.2	27.6	77.0	1012.0	28.4001	5.5012	33.8474					59.92	62.60	56.64	28.35	
02 June 2023	13:47:18	 6 12.1442 	 N 	   54 18.7513 	 W 	 8.8 	 106.7 	 +  6.2024 	 - 54.3125 	  6 12.1475 	 N 	   54 18.7499 	 W 	 8.9 	 106.9 	 +  6.2025 	 - 54.3125 	 109.57	0.0	0.0	433.9	436.1	277.7		0.0	0.0	91.0	27.7	15.2	0.01428	30X	0.00000	30X	28.1047	 6 12.1475 	 N 	   54 18.7499 	 W 	 8.9 	 106.9 	 +  6.2025 	 - 54.3125 	 109.10	1012.58	21.0	329.0	15.1	89.2	27.6	78.0	1012.0	28.4095	5.5343	34.0853					58.40	60.96	51.48	28.37	
02 June 2023	13:52:18	 6 11.9377 	 N 	   54 18.0472 	 W 	 8.6 	 106.5 	 +  6.1990 	 - 54.3008 	  6 11.9402 	 N 	   54 18.0464 	 W 	 8.8 	 106.3 	 +  6.1990 	 - 54.3008 	 109.53	0.0	0.0	434.4	448.2	282.7		0.0	0.0	88.0	26.8	14.7	0.00000	30X	0.00000	30X	28.1266	 6 11.9402 	 N 	   54 18.0464 	 W 	 8.8 	 106.3 	 +  6.1990 	 - 54.3008 	 109.20	1012.58	21.0	329.0	15.1	89.2	27.6	78.0	1012.0	28.4488	5.4624	33.5901					59.24	61.76	69.24	28.41	
02 June 2023	13:57:18	 6 11.7319 	 N 	   54 17.3425 	 W 	 8.8 	 106.2 	 +  6.1955 	 - 54.2890 	  6 11.7341 	 N 	   54 17.3404 	 W 	 8.8 	 107.5 	 +  6.1956 	 - 54.2890 	 110.00	0.0	0.0	435.7	379.9	248.1		0.0	0.0	89.7	27.3	14.9	0.00000	30X	0.00000	30X	28.1440	 6 11.7341 	 N 	   54 17.3404 	 W 	 8.8 	 107.5 	 +  6.1956 	 - 54.2890 	 109.40	1012.58	21.0	329.0	15.1	89.2	27.7	78.0	1012.0	28.4258	5.4756	33.6767	94.80	117.04	57.36	28.21	68.80	66.40	62.40	28.39	
02 June 2023	14:02:18	 6 11.5251 	 N 	   54 16.6368 	 W 	 8.8 	 106.5 	 +  6.1921 	 - 54.2773 	  6 11.5288 	 N 	   54 16.6356 	 W 	 9.2 	 104.1 	 +  6.1921 	 - 54.2773 	 109.61	0.0	0.0	435.7	423.8	272.3		0.0	0.0	89.4	27.2	14.9	0.00000	30X	0.00000	30X	28.0842	 6 11.5288 	 N 	   54 16.6356 	 W 	 9.2 	 104.1 	 +  6.1921 	 - 54.2773 	 109.00	1012.58	21.0	329.0	15.1	89.2	27.9	76.0	1012.0	28.3884	5.4932	33.7997									
02 June 2023	14:07:18	 6 11.3143 	 N 	   54 15.9269 	 W 	 8.9 	 106.6 	 +  6.1886 	 - 54.2654 	  6 11.3188 	 N 	   54 15.9273 	 W 	 8.8 	 104.1 	 +  6.1886 	 - 54.2655 	 109.85	0.0	0.0	435.4	504.6	313.4		0.0	0.0	84.0	25.6	14.0	0.02595	30X	0.00000	30X	28.0880	 6 11.3188 	 N 	   54 15.9273 	 W 	 8.8 	 104.1 	 +  6.1886 	 - 54.2655 	 109.40	1012.58	21.0	329.0	15.1	89.2	27.9	75.0	1012.0	28.3824	5.5215	34.0151									
02 June 2023	14:12:18	 6 11.1031 	 N 	   54 15.2155 	 W 	 8.9 	 107.1 	 +  6.1851 	 - 54.2536 	  6 11.1077 	 N 	   54 15.2141 	 W 	 8.6 	 107.2 	 +  6.1851 	 - 54.2536 	 110.50	0.0	0.0	436.1	498.8	309.9		0.0	0.0	82.3	25.1	13.7	0.00000	30X	0.00000	30X	28.0557	 6 11.1077 	 N 	   54 15.2141 	 W 	 8.6 	 107.2 	 +  6.1851 	 - 54.2536 	 110.00	1012.58	21.0	329.0	15.1	89.2	27.9	76.0	1012.0	28.3613	5.5276	34.0469									
02 June 2023	14:17:19	 6 10.8997 	 N 	   54 14.5064 	 W 	 8.9 	 106.1 	 +  6.1817 	 - 54.2418 	  6 10.9038 	 N 	   54 14.5051 	 W 	 8.7 	 107.2 	 +  6.1817 	 - 54.2418 	 110.22	0.0	0.0	435.8	409.7	271.1		0.0	0.0	103.2	31.5	17.2	0.00309	30X	0.00000	30X	28.1636	 6 10.9038 	 N 	   54 14.5051 	 W 	 8.7 	 107.2 	 +  6.1817 	 - 54.2418 	 110.00	1012.58	21.0	329.0	15.1	89.2	27.8	76.0	1011.0	28.4750	5.4134	33.1606									
02 June 2023	14:22:19	 6 10.6949 	 N 	   54 13.7965 	 W 	 8.7 	 105.9 	 +  6.1782 	 - 54.2299 	  6 10.6978 	 N 	   54 13.7955 	 W 	 8.6 	 111.2 	 +  6.1783 	 - 54.2299 	 110.08	0.0	0.0	436.1	321.4	220.0		0.0	0.0	143.1	43.6	23.9	0.00000	30X	0.00000	30X	28.1743	 6 10.6978 	 N 	   54 13.7955 	 W 	 8.6 	 111.2 	 +  6.1783 	 - 54.2299 	 109.60	1012.48	21.0	329.0	15.1	89.2	27.8	76.0	1012.0	28.4795	5.3856	33.0434					61.40	63.76	84.00	28.44	
02 June 2023	14:27:19	 6 10.4933 	 N 	   54 13.0876 	 W 	 8.9 	 105.7 	 +  6.1749 	 - 54.2181 	  6 10.4984 	 N 	   54 13.0880 	 W 	 9.3 	 101.6 	 +  6.1750 	 - 54.2181 	 109.89	0.0	0.0	436.2	357.5	243.7		0.0	0.0	97.9	29.8	16.3	0.01785	30X	0.00000	30X	28.1734	 6 10.4984 	 N 	   54 13.0880 	 W 	 9.3 	 101.6 	 +  6.1750 	 - 54.2181 	 109.00	1012.48	21.0	329.0	15.1	89.2	27.8	75.0	1012.0	28.4839	5.2745	32.2459									
02 June 2023	14:32:19	 6 10.2952 	 N 	   54 12.3800 	 W 	 8.7 	 105.8 	 +  6.1716 	 - 54.2063 	  6 10.2997 	 N 	   54 12.3808 	 W 	 8.6 	 105.4 	 +  6.1717 	 - 54.2063 	 110.00	0.0	0.0	436.4	411.4	271.7		0.0	0.0	92.3	28.1	15.4	0.00793	30X	0.00000	30X	28.2092	 6 10.2997 	 N 	   54 12.3808 	 W 	 8.6 	 105.4 	 +  6.1717 	 - 54.2063 	 109.50	1012.58	21.0	329.0	15.1	89.2	27.7	76.0	1012.0	28.4959	5.1984	31.6858					71.28	67.56	116.92	28.46	
02 June 2023	14:37:19	 6 10.0943 	 N 	   54 11.6706 	 W 	 8.8 	 105.5 	 +  6.1682 	 - 54.1945 	  6 10.0989 	 N 	   54 11.6687 	 W 	 8.7 	 110.1 	 +  6.1683 	 - 54.1945 	 110.35	0.0	0.0	436.4	365.4	247.9		0.0	0.0	100.6	30.7	16.8	0.02333	30X	0.00000	30X	28.2732	 6 10.0989 	 N 	   54 11.6687 	 W 	 8.7 	 110.1 	 +  6.1683 	 - 54.1945 	 109.70	1012.58	21.0	329.0	15.1	89.2	27.7	77.0	1012.0	28.5180	5.1764	31.6155	88.04	121.20	104.80	28.31					
02 June 2023	14:42:19	 6 9.8979 	 N 	   54 10.9597 	 W 	 8.7 	 105.4 	 +  6.1650 	 - 54.1827 	  6 9.9011 	 N 	   54 10.9588 	 W 	 9.0 	 105.3 	 +  6.1650 	 - 54.1826 	 109.79	0.0	0.0	436.4	303.2	212.7		0.0	0.0	120.5	36.7	20.1	0.02031	30X	0.00000	30X	28.3010	 6 9.9011 	 N 	   54 10.9588 	 W 	 9.0 	 105.3 	 +  6.1650 	 - 54.1826 	 109.00	1012.58	21.0	329.0	15.1	89.2	27.6	78.0	1012.0	28.5489	5.0997	31.1060					69.28	61.68	130.20	28.54	
02 June 2023	14:47:19	 6 9.6964 	 N 	   54 10.2484 	 W 	 8.7 	 111.9 	 +  6.1616 	 - 54.1708 	  6 9.6997 	 N 	   54 10.2456 	 W 	 9.0 	 110.6 	 +  6.1617 	 - 54.1708 	 117.52	0.0	0.0	436.6	268.3	192.8		0.0	0.0	86.4	26.3	14.4	0.02293	30X	0.00000	30X	28.2631	 6 9.6997 	 N 	   54 10.2456 	 W 	 8.8 	 111.7 	 +  6.1617 	 - 54.1708 	 117.10	1012.51	21.0	329.0	15.1	89.2	27.7	77.0	1012.0	28.5945	4.9799	30.0429					115.88	61.68	155.48	28.53	
02 June 2023	14:52:19	 6 9.3938 	 N 	   54 9.5804 	 W 	 8.7 	 114.3 	 +  6.1566 	 - 54.1597 	  6 9.3960 	 N 	   54 9.5771 	 W 	 9.0 	 117.2 	 +  6.1566 	 - 54.1596 	 117.59	0.0	0.0	436.6	322.1	226.6		0.0	0.0	142.4	43.4	23.7	0.01222	30X	0.00000	30X	28.3413	 6 9.3960 	 N 	   54 9.5771 	 W 	 9.0 	 117.2 	 +  6.1566 	 - 54.1596 	 117.20	1012.51	21.0	329.0	15.1	89.2	27.6	76.0	1012.0	28.6428	4.8948	29.5475									
02 June 2023	14:57:19	 6 9.0887 	 N 	   54 8.9099 	 W 	 8.9 	 114.3 	 +  6.1515 	 - 54.1485 	  6 9.0903 	 N 	   54 8.9079 	 W 	 9.0 	 112.1 	 +  6.1515 	 - 54.1485 	 117.91	0.0	0.0	443.9	434.3	287.9		0.0	0.0	128.3	39.1	21.4	0.03539	30X	0.00000	30X	28.3395	 6 9.0903 	 N 	   54 8.9079 	 W 	 9.0 	 112.1 	 +  6.1515 	 - 54.1485 	 117.30	1012.51	21.0	329.0	15.1	89.2	27.5	77.0	1012.0	28.6419	4.8581	29.2778	169.16	146.56	147.16	28.42	122.24	69.60	182.04	28.60	
02 June 2023	15:02:19	 6 8.7845 	 N 	   54 8.2389 	 W 	 8.7 	 114.4 	 +  6.1464 	 - 54.1373 	  6 8.7874 	 N 	   54 8.2385 	 W 	 8.9 	 111.5 	 +  6.1465 	 - 54.1373 	 117.72	0.0	0.0	442.4	374.4	257.6		0.0	0.0	131.9	40.2	22.0	0.00000	30X	0.00000	30X	28.4192	 6 8.7874 	 N 	   54 8.2385 	 W 	 8.9 	 111.5 	 +  6.1465 	 - 54.1373 	 117.60	1012.57	21.0	329.0	15.1	89.2	27.2	79.0	1012.0	28.6843	4.7727	28.7166									
02 June 2023	15:07:19	 6 8.4797 	 N 	   54 7.5652 	 W 	 8.8 	 114.3 	 +  6.1413 	 - 54.1261 	  6 8.4825 	 N 	   54 7.5626 	 W 	 8.9 	 112.0 	 +  6.1414 	 - 54.1260 	 117.91	0.0	0.0	436.9	398.6	283.6		0.0	0.0	93.0	28.3	15.5	0.00000	30X	0.00000	30X	28.3904	 6 8.4825 	 N 	   54 7.5626 	 W 	 8.9 	 112.0 	 +  6.1414 	 - 54.1260 	 117.50	1012.57	21.0	329.0	15.1	89.2	27.2	79.0	1011.0	28.6843	4.6841	28.1099	165.36	150.48	179.44	28.47					
02 June 2023	15:12:19	 6 8.1740 	 N 	   54 6.8860 	 W 	 8.9 	 114.1 	 +  6.1362 	 - 54.1148 	  6 8.1759 	 N 	   54 6.8842 	 W 	 9.2 	 115.1 	 +  6.1363 	 - 54.1147 	 117.60	0.0	0.0	434.5	467.8	319.5		0.0	0.0	149.5	45.6	24.9	0.01642	30X	0.00000	30X	28.3422	 6 8.1759 	 N 	   54 6.8842 	 W 	 9.2 	 115.1 	 +  6.1363 	 - 54.1147 	 117.10	1012.57	21.0	329.0	15.1	89.2	27.3	79.0	1011.0	28.6479	4.7592	28.6078									
02 June 2023	15:17:19	 6 7.8597 	 N 	   54 6.2055 	 W 	 9.0 	 114.9 	 +  6.1310 	 - 54.1034 	  6 7.8623 	 N 	   54 6.2047 	 W 	 9.1 	 114.2 	 +  6.1310 	 - 54.1034 	 117.19	0.0	0.0	433.7	605.8	368.3		0.0	0.0	83.5	25.4	13.9	0.00000	30X	0.00000	30X	28.3879	 6 7.8623 	 N 	   54 6.2047 	 W 	 9.1 	 114.2 	 +  6.1310 	 - 54.1034 	 116.90	1012.27	21.0	329.0	15.1	89.2	27.4	80.0	1011.0	28.6988	4.9010	29.5394	168.64	150.52	139.80	28.47					
02 June 2023	15:22:19	 6 7.5437 	 N 	   54 5.5256 	 W 	 9.0 	 115.3 	 +  6.1257 	 - 54.0921 	  6 7.5452 	 N 	   54 5.5227 	 W 	 9.4 	 111.3 	 +  6.1258 	 - 54.0920 	 117.49	0.0	0.0	433.6	474.9	310.1		0.0	0.0	0.0	0.0	0.0	0.01825	30X	0.00000	30X	28.5164	 6 7.5452 	 N 	   54 5.5227 	 W 	 9.4 	 111.3 	 +  6.1258 	 - 54.0920 	 116.90	1012.27	21.0	329.0	15.1	89.2	27.4	79.0	1011.0	28.8279	4.9217	29.5533					148.44	58.32	170.76	28.77	
02 June 2023	15:27:19	 6 7.2280 	 N 	   54 4.8441 	 W 	 9.0 	 114.6 	 +  6.1205 	 - 54.0807 	  6 7.2307 	 N 	   54 4.8427 	 W 	 9.0 	 115.8 	 +  6.1205 	 - 54.0807 	 117.87	0.0	0.0	434.5	406.6	281.6		0.0	0.0	99.9	30.5	16.7	0.00000	30X	0.00000	30X	28.6142	 6 7.2307 	 N 	   54 4.8427 	 W 	 9.0 	 115.8 	 +  6.1205 	 - 54.0807 	 117.40	1012.27	21.0	329.0	15.1	89.2	27.4	79.0	1011.0	28.8851	5.0582	30.3991									
02 June 2023	15:32:19	 6 6.9294 	 N 	   54 4.1593 	 W 	 8.8 	 111.4 	 +  6.1155 	 - 54.0693 	  6 6.9330 	 N 	   54 4.1565 	 W 	 8.6 	 111.7 	 +  6.1156 	 - 54.0693 	 117.18	0.0	0.0	431.1	482.1	327.6		0.0	0.0	136.5	41.6	22.8	0.00000	30X	0.00000	30X	28.6754	 6 6.9330 	 N 	   54 4.1565 	 W 	 8.6 	 111.7 	 +  6.1156 	 - 54.0693 	 116.70	1011.95	21.0	329.0	15.1	89.2	27.2	80.0	1011.0	28.9884	4.5776	27.1360	207.92	181.68	183.28	28.75					
02 June 2023	15:37:20	 6 6.6068 	 N 	   54 3.4917 	 W 	 8.8 	 117.8 	 +  6.1101 	 - 54.0582 	  6 6.6103 	 N 	   54 3.4898 	 W 	 8.7 	 116.5 	 +  6.1102 	 - 54.0582 	 123.50	0.0	0.0	430.8	560.7	360.4		0.0	0.0	90.8	27.7	15.1	0.00000	30X	0.00000	30X	28.9357	 6 6.6103 	 N 	   54 3.4898 	 W 	 8.7 	 116.5 	 +  6.1102 	 - 54.0582 	 123.00	1011.95	21.0	329.0	15.1	89.2	27.4	81.0	1011.0	29.1580	4.0760	23.7856	217.32	199.72	254.48	28.93	170.68	71.88	311.00	29.14	
02 June 2023	15:42:20	 6 6.2571 	 N 	   54 2.8355 	 W 	 8.9 	 117.7 	 +  6.1043 	 - 54.0473 	  6 6.2617 	 N 	   54 2.8346 	 W 	 8.8 	 120.4 	 +  6.1044 	 - 54.0472 	 122.99	0.0	0.0	429.7	650.3	401.2		0.0	0.0	82.3	25.1	13.7	0.00000	30X	0.00000	30X	28.7560	 6 6.2617 	 N 	   54 2.8346 	 W 	 8.8 	 120.4 	 +  6.1044 	 - 54.0472 	 122.60	1011.77	21.0	329.0	15.1	89.2	27.3	80.0	1011.0	28.9804	4.1429	24.4634					124.48	88.68	324.56	28.97	
02 June 2023	15:47:20	 6 5.9039 	 N 	   54 2.1729 	 W 	 9.0 	 118.5 	 +  6.0984 	 - 54.0362 	  6 5.9072 	 N 	   54 2.1718 	 W 	 9.1 	 121.4 	 +  6.0985 	 - 54.0362 	 122.87	0.0	0.0	428.1	792.3	472.3		0.0	0.0	91.4	27.9	15.2	0.00000	30X	0.00000	30X	29.2341	 6 5.9072 	 N 	   54 2.1718 	 W 	 9.1 	 121.4 	 +  6.0985 	 - 54.0362 	 122.30	1011.77	21.0	329.0	15.1	89.2	27.5	79.0	1011.0	29.1181	3.9281	23.1142					132.80	75.68	360.16	29.14	
02 June 2023	15:52:20	 6 5.5439 	 N 	   54 1.5086 	 W 	 9.1 	 118.8 	 +  6.0924 	 - 54.0251 	  6 5.5472 	 N 	   54 1.5099 	 W 	 9.1 	 120.1 	 +  6.0925 	 - 54.0252 	 123.56	0.0	0.0	428.6	963.0	550.0		0.0	0.0	93.2	28.4	15.5	0.00000	30X	0.00000	30X	28.6589	 6 5.5472 	 N 	   54 1.5099 	 W 	 9.1 	 120.1 	 +  6.0925 	 - 54.0252 	 122.90	1011.77	21.0	329.0	15.1	89.2	27.7	79.0	1011.0	28.9261	4.3361	25.5809									
02 June 2023	15:57:20	 6 5.2294 	 N 	   54 0.8200 	 W 	 9.0 	 112.2 	 +  6.0872 	 - 54.0137 	  6 5.2337 	 N 	   54 0.8190 	 W 	 9.0 	 112.1 	 +  6.0872 	 - 54.0137 	 116.69	0.0	0.0	433.9	565.0	358.0		0.0	0.0	97.0	29.6	16.2	0.01468	30X	0.00000	30X	28.7580	 6 5.2337 	 N 	   54 0.8190 	 W 	 9.0 	 112.1 	 +  6.0872 	 - 54.0137 	 116.20	1011.77	21.0	329.0	15.1	89.2	27.5	78.0	1011.0	28.9150	4.3982	26.1738					120.44	84.52	283.76	28.87	
02 June 2023	16:02:20	 6 4.9451 	 N 	   54 0.1176 	 W 	 9.1 	 112.2 	 +  6.0824 	 - 54.0020 	  6 4.9478 	 N 	   54 0.1177 	 W 	 9.2 	 111.3 	 +  6.0825 	 - 54.0020 	 116.60	0.0	0.0	437.5	341.1	245.3		0.0	0.0	90.7	27.6	15.1	0.00000	30X	0.00000	30X	28.4695	 6 4.9478 	 N 	   54 0.1177 	 W 	 9.2 	 111.3 	 +  6.0825 	 - 54.0020 	 116.30	1011.77	21.0	329.0	15.1	89.2	27.5	78.0	1010.0	28.9230	4.4983	26.4198	176.76	168.40	219.56	28.70					
02 June 2023	16:07:20	 6 4.6570 	 N 	   53 59.4161 	 W 	 9.0 	 112.4 	 +  6.0776 	 - 53.9903 	  6 4.6603 	 N 	   53 59.4136 	 W 	 9.1 	 111.2 	 +  6.0777 	 - 53.9902 	 117.13	0.0	0.0	440.4	321.2	235.8		0.0	0.0	91.5	27.9	15.3	0.00000	30X	0.00000	30X	28.9472	 6 4.6603 	 N 	   53 59.4136 	 W 	 9.1 	 111.2 	 +  6.0777 	 - 53.9902 	 116.70	1011.77	21.0	329.0	15.1	89.2	27.4	78.0	1010.0	28.9472	4.5193	26.4967									
02 June 2023	16:12:20	 6 4.3673 	 N 	   53 58.7124 	 W 	 9.1 	 112.4 	 +  6.0728 	 - 53.9785 	  6 4.3697 	 N 	   53 58.7110 	 W 	 8.5 	 112.8 	 +  6.0728 	 - 53.9785 	 117.24	0.0	0.0	437.7	355.5	263.3		0.0	0.0	103.1	31.4	17.2	0.00000	30X	0.00000	30X	28.6403	 6 4.3697 	 N 	   53 58.7110 	 W 	 8.5 	 112.8 	 +  6.0728 	 - 53.9785 	 116.90	1011.77	21.0	329.0	15.1	89.2	26.9	80.0	1010.0	29.0418	4.5961	26.6944					174.12	83.32	247.88	28.97	
02 June 2023	16:17:21	 6 4.0734 	 N 	   53 58.0124 	 W 	 9.1 	 112.2 	 +  6.0679 	 - 53.9669 	  6 4.0761 	 N 	   53 58.0113 	 W 	 9.3 	 111.0 	 +  6.0679 	 - 53.9669 	 117.11	0.0	0.0	427.3	1156.5	625.0		0.0	0.0	127.2	38.8	21.2	0.02301	30X	0.00000	30X	29.0766	 6 4.0761 	 N 	   53 58.0113 	 W 	 9.3 	 111.0 	 +  6.0679 	 - 53.9669 	 116.50	1011.77	17.0	303.0	13.6	27.3	26.9	82.0	1010.0	29.2814	4.5042	27.0373									
